source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,agg_level_desc,state_name,state_alpha,year,week_ending,Value,CV (%)
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-06-25,83,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-07-02,94,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-07-09,98,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-07-16,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-07-23,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-04-02,0,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-04-09,1,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-04-16,4,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-04-23,13,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-04-30,28,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-05-07,55,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-05-14,84,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-05-21,94,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-05-28,97,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2023,2023-06-04,99,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-03-31,0,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-04-07,5,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-04-14,7,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-04-21,13,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-04-28,24,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-05,38,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-12,52,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-19,68,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-26,80,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-02,91,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-09,96,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-16,98,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-23,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-07-14,1,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-07-21,10,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-07-28,41,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-08-04,69,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-08-11,86,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-08-18,91,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-08-25,96,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-09-01,98,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-09-08,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-09-15,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-26,1,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-02,3,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-09,18,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-16,41,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-23,57,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-30,75,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-07-07,90,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-07-14,95,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-07-21,98,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-07-28,99,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-08-04,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-03-31,10,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-04-07,17,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-04-14,30,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-04-21,45,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-04-28,60,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-05,75,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-12,84,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-19,94,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-05-26,98,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-02,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-09,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-16,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT PLANTED,"OATS - PROGRESS, MEASURED IN PCT PLANTED",TOTAL,STATE,SOUTH DAKOTA,SD,2024,2024-06-23,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-04-06,0,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-04-13,2,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-04-20,8,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-04-27,21,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-05-04,42,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-05-11,65,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-05-18,83,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-05-25,90,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-06-01,92,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-06-08,95,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT EMERGED,"OATS - PROGRESS, MEASURED IN PCT EMERGED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-06-15,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-07-13,1,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-07-20,13,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-07-27,27,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-08-03,50,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-08-10,71,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-08-17,85,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-08-24,92,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-08-31,96,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-09-07,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HARVESTED,"OATS - PROGRESS, MEASURED IN PCT HARVESTED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-09-14,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-05-25,5,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-06-01,20,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-06-08,30,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-06-15,45,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-06-22,70,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-06-29,85,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-07-06,90,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-07-13,98,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-07-20,100,
SURVEY,CROPS,FIELD CROPS,OATS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PROGRESS,PCT HEADED,"OATS - PROGRESS, MEASURED IN PCT HEADED",TOTAL,STATE,SOUTH DAKOTA,SD,2025,2025-07-27,100,
